image_file_name,image_format,image_width,image_height,capture_year,capture_datetime,capture_country_region,capture_county_town,longitude,latitude,scene_type,provider_account,provider_account_zh,has_exif,capture_device,focal_length,orientation
2023_TWN_TTC_523.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_525.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_528.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_529.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_530.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_533.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_535.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_537.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_538.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_539.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_540.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_51.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_542.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_543.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_545.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_547.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_548.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_549.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_550.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_52.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_552.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_553.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_555.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_556.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_557.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_558.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_559.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_560.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_561.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_53.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_562.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_563.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_564.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_565.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_567.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_568.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_569.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_570.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_54.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_571.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_572.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_573.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_574.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_575.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_576.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_577.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_578.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_579.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_6.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_55.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_581.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_582.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_584.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_585.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_586.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_587.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_588.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_56.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_590.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_592.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_593.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_594.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_595.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_596.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_597.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_598.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_599.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_600.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_601.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_602.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_604.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_605.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_606.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_607.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_608.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_609.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_58.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_611.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_612.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_614.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_615.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_616.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_617.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_618.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_619.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_59.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_620.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_621.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_623.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_624.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_626.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_627.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_628.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_630.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_632.jpg,jpg,576,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_633.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_634.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_635.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_636.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_637.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_638.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_639.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_640.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_641.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_642.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_645.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_647.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_648.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_649.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_62.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_651.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_652.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_653.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_654.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_655.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_656.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_657.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_658.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_659.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_63.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_660.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_662.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_663.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_664.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_665.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_666.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_667.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_668.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_671.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_672.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_673.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_674.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_675.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_677.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_679.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_65.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_681.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_683.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_684.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_687.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_688.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_689.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_66.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_690.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_691.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_692.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_693.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_694.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_695.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_696.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_697.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_698.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_67.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_700.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_701.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_704.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_706.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_707.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_709.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_68.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_710.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_711.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_712.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_713.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_714.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_716.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_717.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_718.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_719.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_69.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_720.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_721.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_722.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_723.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_724.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_725.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_726.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_727.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_728.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_729.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
2023_TWN_TTC_70.jpg,jpg,1024,768,-,-,TWN,TaitungCity,-,-,Beach,National Academy of Marine Research,國家海洋研究院,No,-,-,-
